Trial 2| ARP = 0.9 ,1    ,2    ,3    ,4    ,5    ,6    ,7    ,8    ,9    ,10   ,11   ,12   ,13   ,14   ,15   ,16   ,17   ,18   ,19   ,20   ,21   ,22   ,23   ,24   ,25   ,26   ,27   ,28   ,29   ,30   ,31   ,32   ,33   ,34   ,35   ,36   ,37   ,38   ,39   ,40   ,41   ,42   ,43  ,44  ,Alts,Egos,Alt_Freq       ,Ego_freq
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,True ,True ,True ,True ,False,True ,True ,True ,True ,False,True ,False,False,True ,False,     ,     ,     ,     ,     ,     ,    ,    ,28  ,8   ,0.777777777778 ,0.222222222222
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,25  ,8   ,0.757575757576 ,0.242424242424
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,False,False,True ,True ,False,True ,False,False,True ,False,     ,     ,     ,    ,    ,29  ,10  ,0.74358974359  ,0.25641025641
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,False,True ,False,True ,True ,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,27  ,6   ,0.818181818182 ,0.181818181818
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,True ,False,True ,True ,True ,True ,True ,True ,False,True ,     ,     ,     ,     ,     ,    ,    ,32  ,5   ,0.864864864865 ,0.135135135135
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,True ,False,True ,True ,True ,True ,True ,True ,False,False,     ,     ,     ,     ,     ,     ,    ,    ,31  ,5   ,0.861111111111 ,0.138888888889
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,False,True ,True ,True ,True ,True ,True ,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,31  ,6   ,0.837837837838 ,0.162162162162
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,False,True ,True ,True ,True ,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,29  ,7   ,0.805555555556 ,0.194444444444
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,True ,False,False,False,True ,True ,False,True ,True ,False,False,     ,     ,    ,    ,33  ,7   ,0.825          ,0.175
35                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,True ,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,29  ,6   ,0.828571428571 ,0.171428571429
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,True ,False,True ,True ,True ,True ,False,False,     ,     ,     ,     ,    ,    ,33  ,5   ,0.868421052632 ,0.131578947368
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,True ,True ,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,31  ,6   ,0.837837837838 ,0.162162162162
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,30  ,6   ,0.833333333333 ,0.166666666667
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,False,True ,False,False,     ,     ,     ,     ,    ,    ,31  ,7   ,0.815789473684 ,0.184210526316
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,True ,False,False,True ,False,False,False,     ,     ,     ,     ,    ,    ,31  ,7   ,0.815789473684 ,0.184210526316
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,28  ,9   ,0.756756756757 ,0.243243243243
42                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,False,False,False,False,True ,True ,False,False,False,False,    ,    ,30  ,12  ,0.714285714286 ,0.285714285714
42                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,False,False,True ,False,False,True ,True ,True ,True ,False,False,False,    ,    ,31  ,11  ,0.738095238095 ,0.261904761905
35                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,True ,True ,True ,False,True ,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,27  ,8   ,0.771428571429 ,0.228571428571
32                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,True ,True ,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,22  ,10  ,0.6875         ,0.3125
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,True ,True ,True ,False,False,False,False,False,False,True ,False,True ,False,False,False,     ,     ,     ,     ,     ,    ,    ,24  ,13  ,0.648648648649 ,0.351351351351
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,True ,True ,False,False,False,True ,False,True ,False,False,True ,False,False,False,True ,False,False,     ,     ,     ,    ,    ,26  ,13  ,0.666666666667 ,0.333333333333
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,True ,False,True ,False,False,True ,False,False,True ,False,False,True ,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,22  ,15  ,0.594594594595 ,0.405405405405
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,False,False,True ,False,True ,True ,False,False,False,True ,False,True ,False,True ,False,False,     ,     ,     ,     ,    ,    ,25  ,13  ,0.657894736842 ,0.342105263158
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,True ,True ,True ,False,False,False,True ,False,True ,True ,False,True ,False,True ,False,False,True ,False,     ,     ,    ,    ,28  ,12  ,0.7            ,0.3
41                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,True ,False,True ,True ,False,True ,False,True ,True ,False,True ,False,False,False,     ,    ,    ,31  ,10  ,0.756097560976 ,0.243902439024
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,True ,False,True ,False,True ,False,True ,False,False,False,False,True ,False,False,True ,False,     ,     ,    ,    ,27  ,13  ,0.675          ,0.325
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,True ,True ,False,True ,False,False,True ,False,False,True ,False,False,True ,False,False,False,False,     ,     ,    ,    ,28  ,12  ,0.7            ,0.3
35                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,True ,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,19  ,16  ,0.542857142857 ,0.457142857143
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,False,False,True ,False,False,False,False,False,False,False,True ,False,False,False,True ,False,False,False,False,     ,     ,    ,    ,21  ,19  ,0.525          ,0.475
42                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,True ,False,False,False,False,True ,False,False,True ,False,False,True ,True ,False,False,False,False,False,False,False,False,    ,    ,23  ,19  ,0.547619047619 ,0.452380952381
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,False,True ,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,20  ,19  ,0.512820512821 ,0.487179487179
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,19  ,14  ,0.575757575758 ,0.424242424242
Trial 6| ARP = 0.9 ,1    ,2    ,3    ,4    ,5    ,6    ,7    ,8    ,9    ,10   ,11   ,12   ,13   ,14   ,15   ,16   ,17   ,18   ,19   ,20   ,21   ,22   ,23   ,24   ,25   ,26   ,27   ,28   ,29   ,30   ,31   ,32   ,33   ,34   ,35   ,36   ,37   ,38   ,39   ,40   ,41   ,42   ,43  ,44  ,Alts,Egos,Alt_Freq       ,Ego_freq
36                 ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,     ,     ,     ,     ,     ,     ,    ,    ,18  ,18  ,0.5            ,0.5
35                 ,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,16  ,19  ,0.457142857143 ,0.542857142857
33                 ,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,13  ,20  ,0.393939393939 ,0.606060606061
36                 ,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,11  ,25  ,0.305555555556 ,0.694444444444
40                 ,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,    ,    ,11  ,29  ,0.275          ,0.725
36                 ,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,12  ,24  ,0.333333333333 ,0.666666666667
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,False,True ,False,False,False,False,True ,True ,False,False,False,False,True ,False,False,False,False,False,     ,     ,     ,    ,    ,15  ,24  ,0.384615384615 ,0.615384615385
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,False,False,False,True ,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,False,False,     ,     ,    ,    ,13  ,27  ,0.325          ,0.675
37                 ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,9   ,28  ,0.243243243243 ,0.756756756757
39                 ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,True ,True ,False,False,False,True ,False,False,False,False,False,False,     ,     ,     ,    ,    ,12  ,27  ,0.307692307692 ,0.692307692308
40                 ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,True ,False,False,False,True ,False,False,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,    ,    ,11  ,29  ,0.275          ,0.725
36                 ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,False,True ,False,True ,False,False,False,False,False,False,False,False,False,False,False,True ,True ,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,13  ,23  ,0.361111111111 ,0.638888888889
39                 ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,False,True ,False,False,False,False,False,False,False,False,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,13  ,26  ,0.333333333333 ,0.666666666667
40                 ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,False,False,False,False,True ,True ,False,False,False,True ,False,False,False,False,False,False,True ,False,False,False,False,False,False,True ,False,False,     ,     ,    ,    ,15  ,25  ,0.375          ,0.625
34                 ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,True ,True ,False,True ,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,13  ,21  ,0.382352941176 ,0.617647058824
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,True ,False,False,True ,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,15  ,18  ,0.454545454545 ,0.545454545455
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,True ,False,False,False,False,False,False,False,True ,False,False,True ,False,True ,True ,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,17  ,19  ,0.472222222222 ,0.527777777778
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,False,False,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,15  ,18  ,0.454545454545 ,0.545454545455
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,False,True ,True ,False,False,False,False,True ,False,True ,False,False,False,True ,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,18  ,15  ,0.545454545455 ,0.454545454545
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,False,False,True ,True ,False,False,False,True ,False,True ,False,False,True ,False,False,False,False,False,True ,False,False,True ,False,     ,     ,     ,    ,    ,20  ,19  ,0.512820512821 ,0.487179487179
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,False,False,True ,True ,False,False,True ,False,False,False,False,True ,False,False,False,True ,False,True ,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,19  ,17  ,0.527777777778 ,0.472222222222
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,True ,True ,False,False,True ,False,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,19  ,17  ,0.527777777778 ,0.472222222222
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,True ,False,True ,True ,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,False,True ,False,False,False,False,     ,     ,     ,    ,    ,25  ,14  ,0.641025641026 ,0.358974358974
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,False,True ,True ,False,False,False,False,True ,True ,False,True ,False,False,True ,False,False,False,True ,False,False,False,     ,     ,     ,     ,    ,    ,23  ,15  ,0.605263157895 ,0.394736842105
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,True ,False,True ,False,False,False,False,False,False,False,True ,False,False,False,     ,     ,     ,     ,     ,    ,    ,22  ,15  ,0.594594594595 ,0.405405405405
35                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,17  ,18  ,0.485714285714 ,0.514285714286
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,    ,    ,16  ,22  ,0.421052631579 ,0.578947368421
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,     ,     ,     ,     ,    ,    ,17  ,21  ,0.447368421053 ,0.552631578947
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,True ,False,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,18  ,19  ,0.486486486486 ,0.513513513514
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,True ,False,False,False,True ,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,    ,    ,18  ,20  ,0.473684210526 ,0.526315789474
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,17  ,22  ,0.435897435897 ,0.564102564103
34                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,13  ,21  ,0.382352941176 ,0.617647058824
34                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,13  ,21  ,0.382352941176 ,0.617647058824
34                 ,True ,True ,True ,True ,True ,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,7   ,27  ,0.205882352941 ,0.794117647059
31                 ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,10  ,21  ,0.322580645161 ,0.677419354839
36                 ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,True ,False,     ,     ,     ,     ,     ,     ,    ,    ,11  ,25  ,0.305555555556 ,0.694444444444
36                 ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,False,False,False,False,False,True ,True ,False,False,False,False,False,True ,False,True ,     ,     ,     ,     ,     ,     ,    ,    ,14  ,22  ,0.388888888889 ,0.611111111111
39                 ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,False,False,False,False,False,True ,True ,True ,False,False,False,False,True ,True ,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,13  ,26  ,0.333333333333 ,0.666666666667
41                 ,True ,True ,True ,True ,True ,True ,False,True ,False,False,False,False,False,False,False,True ,True ,True ,False,False,True ,True ,False,False,True ,False,False,False,True ,True ,True ,True ,False,True ,True ,False,False,True ,False,False,False,     ,    ,    ,20  ,21  ,0.487804878049 ,0.512195121951
39                 ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,True ,True ,True ,False,False,True ,True ,False,False,True ,False,False,True ,True ,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,17  ,22  ,0.435897435897 ,0.564102564103
36                 ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,True ,True ,False,False,True ,True ,False,False,True ,True ,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,16  ,20  ,0.444444444444 ,0.555555555556
39                 ,True ,True ,True ,True ,True ,True ,True ,False,True ,True ,True ,False,True ,True ,False,False,True ,True ,True ,False,False,True ,False,False,False,False,False,False,True ,True ,False,False,True ,False,False,False,False,False,False,     ,     ,     ,    ,    ,19  ,20  ,0.487179487179 ,0.512820512821
34                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,True ,False,False,False,False,False,True ,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,17  ,17  ,0.5            ,0.5
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,False,False,False,True ,False,False,False,False,True ,True ,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,19  ,17  ,0.527777777778 ,0.472222222222
40                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,True ,False,False,False,False,True ,False,False,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,False,False,     ,     ,    ,    ,20  ,20  ,0.5            ,0.5
33                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,15  ,18  ,0.454545454545 ,0.545454545455
39                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,    ,    ,15  ,24  ,0.384615384615 ,0.615384615385
37                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,    ,    ,14  ,23  ,0.378378378378 ,0.621621621622
38                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,False,False,False,False,False,False,False,     ,     ,     ,     ,    ,    ,16  ,22  ,0.421052631579 ,0.578947368421
36                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,True ,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,    ,    ,14  ,22  ,0.388888888889 ,0.611111111111
32                 ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,12  ,20  ,0.375          ,0.625
Trial 7| ARP = 0.9 ,1    ,2    ,3    ,4    ,5    ,6    ,7    ,8    ,9    ,10   ,11   ,12   ,13   ,14   ,15   ,16   ,17   ,18   ,19   ,20   ,21   ,22   ,23   ,24   ,25   ,26   ,27   ,28   ,29   ,30   ,31   ,32   ,33   ,34   ,35   ,36   ,37   ,38   ,39   ,40   ,41   ,42   ,43  ,44  ,Alts,Egos,Alt_Freq       ,Ego_freq
36                 ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,     ,     ,     ,     ,     ,     ,    ,    ,18  ,18  ,0.5            ,0.5
35                 ,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,    ,    ,14  ,21  ,0.4            ,0.6
36                 ,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,True ,True ,False,False,     ,     ,     ,     ,     ,     ,    ,    ,16  ,20  ,0.444444444444 ,0.555555555556
34                 ,False,False,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,12  ,22  ,0.352941176471 ,0.647058823529
40                 ,False,False,False,False,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True ,True ,False,False,False,     ,     ,    ,    ,14  ,26  ,0.35           ,0.65
33                 ,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,False,False,False,False,True ,False,False,False,False,False,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,12  ,21  ,0.363636363636 ,0.636363636364
34                 ,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,False,False,True ,False,False,False,False,True ,True ,False,False,False,True ,False,False,False,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,15  ,19  ,0.441176470588 ,0.558823529412
38                 ,False,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,False,True ,False,False,False,False,True ,True ,False,False,False,True ,False,True ,False,False,False,True ,True ,False,True ,     ,     ,     ,     ,    ,    ,19  ,19  ,0.5            ,0.5
38                 ,False,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,True ,False,False,False,False,True ,False,False,True ,False,False,False,True ,False,True ,False,False,False,False,False,False,False,False,False,False,False,False,     ,     ,     ,     ,    ,    ,15  ,23  ,0.394736842105 ,0.605263157895
